country,birth_year,avg_ur_std_18_25,avg_ur_std_18_24
LT,1995,-0.10068538700070681,-0.10224607377030302
LT,1996,-0.22905187379999523,-0.205251400563653
LT,1997,-0.3574183605992836,-0.31762084797458023
LT,1998,-0.41750480122873773,-0.41438342768954534
LT,1999,-0.4393544160030847,-0.44559716308146957
LT,2000,-0.4475480215434648,-0.44559716308146957
LT,2001,-0.43662321415629135,-0.42686892184631503
LU,1972,-1.2148942312880002,-1.2216043501949498
LU,1973,-1.1444379827650284,-1.1500297485208197
LU,1974,-1.0818102063001647,-1.0605614964281571
LU,1975,-1.0583247901258406,-1.0337210208003584
LU,1976,-1.0818102063001647,-1.051614671218891
LU,1977,-1.0974671504163807,-1.123189272893021
LU,1978,-1.0348393739515167,-1.123189272893021
LU,1979,-0.8626129886731413,-1.051614671218891
LU,1980,-0.7060435475109818,-0.8189972157779682
LU,1981,-0.5416456342907142,-0.6490075368019094
LU,1982,-0.4085616093028786,-0.44323055698878533
LU,1983,-0.19719286373396322,-0.2911345284312589
LU,1984,0.022004353893060134,-0.040623422571803666
LU,1985,0.13943143476467984,0.15620673203205404
LU,1986,0.23337309946197557,0.21883450849691788
LU,1987,0.23337309946197557,0.2009408580783854
LU,1988,0.3429717082754873,0.25462180933398293
LU,1989,0.43691337297278304,0.3619837118451781
LU,1990,0.6404536464835905,0.5230265656119708
LU,1991,0.7343953111808863,0.666175768960231
LU,1992,0.7657091994133182,0.7735376714714262
LU,1993,0.8596508641106139,0.871952748773355
LU,1994,0.9144501685173696,0.9345805252382188
LU,1995,1.0475341935052054,0.9793146512845501
LU,1996,1.0005633611565574,1.0598360781679463
LU,1997,0.8987932244011536,1.0061551269123488
LU,1998,0.7813661435295339,0.8182717975177572
LU,1999,0.7891946155876419,0.7198567202158284
LU,2000,0.8753078082268296,0.8003781470992247
LU,2001,0.9379355846916936,0.8898463991918873
LV,1972,-0.3397298732883695,-0.527248405297768
LV,1973,0.038439024250417383,-0.08252804545919455
LV,1974,0.41386756745921305,0.3465331467794291
LV,1975,0.7290083154082021,0.6972985010183038
LV,1976,0.9263138271675693,0.9415815155775202
LV,1977,0.9153524098476044,0.9697680172574298
LV,1978,0.8304014256178769,0.9008676798176508
LV,1979,0.7180468980882373,0.7693306719780727
LV,1980,0.5947309532386329,0.6816393334183541
LV,1981,0.400165795809257,0.553234159098766
LV,1982,0.1809374494099603,0.3308739791794793
LV,1983,-0.002666290699450749,0.07093179702031316
LV,1984,0.10146717384021517,-0.12011004769907403
LV,1985,0.29603233126959105,0.03961346182041359
LV,1986,0.4220886304491867,0.2901601434196099
LV,1987,0.5125203233388966,0.43109265181915785
LV,1988,0.5618467012787384,0.5876843278186555
LV,1989,0.6659801658184044,0.7380123367781734
LV,1990,0.7673732760280791,0.8852085122177011
LV,1991,0.8194400082979121,0.9509770161374902
LV,1992,0.5728081185987033,0.7004303345382938
LV,1993,0.23574453600978448,0.35592864733939894
LV,1994,-0.03829089698933648,0.07719546406029305
LV,1995,-0.23011570008872115,-0.19840588569882284
LV,1996,-0.34795093627834317,-0.31741555945844113
LV,1997,-0.45756510947799156,-0.4207660656181096
LV,1998,-0.5507371566976926,-0.5147210712178082
LV,1999,-0.6274670779374465,-0.6149397438574867
LV,2000,-0.6795338102072794,-0.6713127472173058
LV,2001,-0.7014566448472092,-0.6901037483372456
MT,1972,-0.12842519539898986,-0.23817435724979436
MT,1973,-0.02409574524452135,-0.12978012332307384
MT,1974,0.14662517319006346,0.06532949774502307
MT,1975,0.2888926052188841,0.20624200184975977
MT,1976,0.4121910463105287,0.31463623577648026
MT,1977,0.5449739828707614,0.466388163273889
MT,1978,0.8200243514598144,0.704855477912674
MT,1979,1.0097142608315752,0.9650016393368032
MT,1980,1.0666212336431036,1.0625564498708515
MT,1981,1.1045592155174557,1.116753566834212
MT,1982,1.1140437109860437,1.1601112604049
MT,1983,1.0571367381745156,1.149271837012228
MT,1984,1.0571367381745156,1.0517170264781794
MT,1985,1.0571367381745156,1.0517170264781794
MT,1986,0.9433227925514591,0.9758410627294752
MT,1987,0.8484778378655787,0.8891256755880989
MT,1988,0.7726018741168743,0.8132497118393945
MT,1989,0.6682724239624058,0.7373737480906901
MT,1990,0.5639429738079375,0.6506583609493138
MT,1991,0.4406445327162929,0.5856218205932816
MT,1992,0.16559416412723965,0.3471545059544965
MT,1993,-0.10945620446181362,0.03281122756700704
MT,1994,-0.32759960023933865,-0.22733493385712217
MT,1995,-0.4508980413309832,-0.4549628251032352
MT,1996,-0.6690414371085082,-0.5850359058152997
MT,1997,-0.877700337417445,-0.7909849502760686
MT,1998,-1.0579057513206178,-0.9969339947368376
MT,1999,-1.2096576788180267,-1.127007075448902
